"from_npi","to_npi","patient_count","transaction_count","average_day_wait","std_day_wait","hospital_type","pcp_class","pcp_special","to_organization","full_name","credential_text","middle_name","name_prefix_text","name_suffix_text"
"1447342860","1396882205","229","495","1.667","12.119","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JILL JONES","MD",NULL,NULL,NULL
"1962499582","1720032345","51","84","22.738","40.865","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID HEUSINKVELD","MD","CHARLES","DR.",NULL
"1962499582","1750328852","175","275","2.745","15.458","Psychiatric Unit","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID HEUSINKVELD","MD","CHARLES","DR.",NULL
"1962499582","1396882205","134","203","44.044","53.491","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","DAVID HEUSINKVELD","MD","CHARLES","DR.",NULL
"1962499582","1629025648","83","105","45.543","59.21","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","DAVID HEUSINKVELD","MD","CHARLES","DR.",NULL
"1962499582","1295780476","52","67","41.507","50.592","General Acute Care Hospital","Internal Medicine",NULL,"HTI MEMORIAL HOSPITAL CORPORATION","DAVID HEUSINKVELD","MD","CHARLES","DR.",NULL
"1962499582","1023055126","377","721","13.139","32.303","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","DAVID HEUSINKVELD","MD","CHARLES","DR.",NULL
"1326120700","1720032345","209","415","26.202","40.434","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT RIPLEY","M.D.","CRAIG",NULL,NULL
"1326120700","1023055126","69","86","42.535","51.717","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT RIPLEY","M.D.","CRAIG",NULL,NULL
"1487067963","1861479545","133","234","17.868","40.402","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL","SEAN CANNADY","DO",NULL,"DR.",NULL
"1235215518","1982650024","71","82","18.085","53.557","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","MATTHEW KING","MD","S",NULL,NULL
"1235215518","1447571658","299","462","0","0","General Acute Care Hospital","Internal Medicine",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","MATTHEW KING","MD","S",NULL,NULL
"1235215518","1285644237","44","57","20.579","56.795","General Acute Care Hospital","Internal Medicine",NULL,"SUMNER REGIONAL HEALTH SYSTEMS, INC","MATTHEW KING","MD","S",NULL,NULL
"1952345001","1780778969","97","134","29.59","51.79","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","BRYCE DIXON","M.D.","W",NULL,NULL
"1487701280","1396882205","186","543","0.357","2.49","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","DANA CARDIN","MD","BACKLUND",NULL,NULL
"1013179860","1538114434","1057","1512","9.465","33.236","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","HENDERSONVILLE HOSPITAL CORPORATION","GARY YAWN","M.D.","WAYNE","DR.","JR."
"1013179860","1447571658","588","809","23.34","52.496","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","SUMNER REGIONAL MEDICAL CENTER LLC","GARY YAWN","M.D.","WAYNE","DR.","JR."
"1013179860","1417938846","121","151","34.874","53.821","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","MACON COUNTY GENERAL HOSPITAL, INC.","GARY YAWN","M.D.","WAYNE","DR.","JR."
"1013179860","1023055126","197","209","45.148","65.251","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","HCA HEALTH SERVICES OF TENNESSEE, INC.","GARY YAWN","M.D.","WAYNE","DR.","JR."
"1013179860","1669567897","440","633","11.946","33.216","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","NORTHCREST MEDICAL CENTER","GARY YAWN","M.D.","WAYNE","DR.","JR."
"1013179860","1285644237","57","62","49.21","73.589","General Acute Care Hospital","Internal Medicine","Interventional Cardiology","SUMNER REGIONAL HEALTH SYSTEMS, INC","GARY YAWN","M.D.","WAYNE","DR.","JR."
"1467456228","1780778969","432","627","8.102","35.855","General Acute Care Hospital","Internal Medicine","Sleep Medicine","SAINT THOMAS WEST HOSPITAL","BIJOY JOHN","MD","E",NULL,NULL
"1427008416","1538114434","34","56","21.571","37.538","General Acute Care Hospital","Family Medicine",NULL,"HENDERSONVILLE HOSPITAL CORPORATION","SUSAN WYATT","M.D.","DIANNE","DR.",NULL
"1306936802","1396882205","58","62","4.145","11.79","General Acute Care Hospital","Internal Medicine","Geriatric Medicine","VANDERBILT UNIVERSITY MEDICAL CENTER","SUMATHI MISRA","MD, MPH","K","DR.",NULL
"1669556148","1720032345","135","507","1.724","13.92","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","ADEJOKE AINA-BABALOLA","MD","FOLUKE",NULL,NULL
"1669556148","1265445506","41","89","4.91","20.946","General Acute Care Hospital","Internal Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","ADEJOKE AINA-BABALOLA","MD","FOLUKE",NULL,NULL
"1669463337","1780778969","123","133","19.857","46.002","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","HARRISON SHULL","M.D.","J",NULL,"JR."
"1407880016","1396882205","32","55","34.527","40.739","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","RICHARD MEYER","M.D.","W",NULL,NULL
"1407880016","1629025648","101","156","28.718","41.761","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","RICHARD MEYER","M.D.","W",NULL,NULL
"1417046806","1396882205","50","70","31.857","39.477","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","VANDERBILT UNIVERSITY MEDICAL CENTER","WARREN CLAYTON","MD","F",NULL,"JR."
"1417046806","1164590386","152","989","0.305","6.973","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","SAINT THOMAS RUTHERFORD HOSPITAL","WARREN CLAYTON","MD","F",NULL,"JR."
"1417046806","1669567897","92","163","18.822","33.234","General Acute Care Hospital","Internal Medicine","Endocrinology, Diabetes & Metabolism","NORTHCREST MEDICAL CENTER","WARREN CLAYTON","MD","F",NULL,"JR."
"1265529309","1396882205","53","53","27.679","47.739","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","RUTH STEWART","MD",NULL,NULL,NULL
"1437316106","1861479545","377","945","0","0","General Acute Care Hospital","Internal Medicine",NULL,"MAURY REGIONAL HOSPITAL","OLIVIA GRANILLO JOHNSON","M.D.","MARIE","DR.",NULL
"1982999694","1396882205","44","80","37.35","46.935","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","DENISE TITTLE","D.O.","RENEE",NULL,NULL
"1891861506","1447571658","127","200","28.275","37.883","General Acute Care Hospital","General Practice",NULL,"SUMNER REGIONAL MEDICAL CENTER LLC","BIENVENIDO SAMSON","MD","T",NULL,NULL
"1891861506","1467763458","195","522","7.941","22.918","General Acute Care Hospital","General Practice",NULL,"TROUSDALE MEDICAL CENTER LLC","BIENVENIDO SAMSON","MD","T",NULL,NULL
"1891861506","1417938846","58","125","25.2","39.44","General Acute Care Hospital","General Practice",NULL,"MACON COUNTY GENERAL HOSPITAL, INC.","BIENVENIDO SAMSON","MD","T",NULL,NULL
"1891861506","1306889597","33","53","31.906","34.872","General Acute Care Hospital","General Practice",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","BIENVENIDO SAMSON","MD","T",NULL,NULL
"1669799532","1164590386","64","67","46.791","67.972","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","STEVEN BOULDIN","M.D.","LEANDER",NULL,NULL
"1669799532","1992776405","333","379","0","0","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","STEVEN BOULDIN","M.D.","LEANDER",NULL,NULL
"1669799532","1518346469","65","73","0","0","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RIVER PARK HOSPITAL, LLC","STEVEN BOULDIN","M.D.","LEANDER",NULL,NULL
"1932372505","1780778969","72","116","26.724","44.834","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","JENNIFER CARMAN","M.D.","M",NULL,NULL
"1225078561","1629025648","77","131","27.405","49.811","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","CHARLES DANIELS","M.D.","W.",NULL,NULL
"1730276874","1396882205","332","714","7.381","18.816","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","CATHERINE LINN","MD","RUSSELL","DR.",NULL
"1770640187","1780778969","211","732","5.821","25.975","General Acute Care Hospital","Internal Medicine","Infectious Disease","SAINT THOMAS WEST HOSPITAL","MARK CARR","M.D.","B","DR.",NULL
"1144377011","1396882205","1700","2007","5.896","19.001","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","JULIE DAMP","MD","BOYD",NULL,NULL
"1144377011","1265445506","73","100","48.18","66.382","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","WILLIAMSON COUNTY HOSPITAL DISTRICT","JULIE DAMP","MD","BOYD",NULL,NULL
"1144377011","1598738205","53","53","31.528","44.248","Rehabilitation Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT STALLWORTH REHABILITATION HOSPITAL LP","JULIE DAMP","MD","BOYD",NULL,NULL
"1144377011","1861479545","62","71","48.408","61.531","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","MAURY REGIONAL HOSPITAL","JULIE DAMP","MD","BOYD",NULL,NULL
"1770538738","1538114434","53","74","41.095","53.174","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HENDERSONVILLE HOSPITAL CORPORATION","EDWARD BARNES","M.D.","KIRK",NULL,NULL
"1770538738","1295780476","245","529","13.212","29.94","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HTI MEMORIAL HOSPITAL CORPORATION","EDWARD BARNES","M.D.","KIRK",NULL,NULL
"1770538738","1023055126","37","58","27.569","42.364","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","HCA HEALTH SERVICES OF TENNESSEE, INC.","EDWARD BARNES","M.D.","KIRK",NULL,NULL
"1912016650","1396882205","372","574","4.031","19.923","General Acute Care Hospital","Internal Medicine","Transplant Hepatology","VANDERBILT UNIVERSITY MEDICAL CENTER","ANDREW SCANGA","MD","ERNEST","DR.",NULL
"1124175922","1295780476","262","431","22.22","47.488","General Acute Care Hospital","Internal Medicine","Gastroenterology","HTI MEMORIAL HOSPITAL CORPORATION","EDWARD WHITE","MD",NULL,NULL,NULL
"1124175922","1780778969","45","60","38.683","64.613","General Acute Care Hospital","Internal Medicine","Gastroenterology","SAINT THOMAS WEST HOSPITAL","EDWARD WHITE","MD",NULL,NULL,NULL
"1922241959","1720032345","125","261","7.897","30.855","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","DANIEL HARTMAN",NULL,"ROSS",NULL,NULL
"1407811722","1780778969","73","109","36.532","49.861","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","JEFFREY ANDERSON","MD","B.",NULL,NULL
"1548460066","1396882205","291","583","6.235","20.888","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","MICHAEL SMITH","MD","KEVIN",NULL,NULL
"1003113200","1538114434","297","443","7.752","28.212","General Acute Care Hospital","Internal Medicine","Critical Care Medicine","HENDERSONVILLE HOSPITAL CORPORATION","DISHA AWASTHI","MD",NULL,"DR.",NULL
"1003113200","1447571658","54","62","37.887","53.707","General Acute Care Hospital","Internal Medicine","Critical Care Medicine","SUMNER REGIONAL MEDICAL CENTER LLC","DISHA AWASTHI","MD",NULL,"DR.",NULL
"1285723718","1396882205","52","131","23.16","33.58","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","HARVEY BOWLES","M.D.","W.",NULL,NULL
"1285723718","1780778969","77","130","21.931","32.403","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","HARVEY BOWLES","M.D.","W.",NULL,NULL
"1285723718","1023055126","128","197","24.401","35.288","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","HARVEY BOWLES","M.D.","W.",NULL,NULL
"1821185968","1396882205","395","1056","0.974","6.859","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","TIMOTHY HINTON","MD",NULL,NULL,NULL
"1508821026","1396882205","38","56","41.982","45.034","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","AYDIN OZAN","M.D.","M",NULL,NULL
"1508821026","1265445506","63","104","30.76","38.823","General Acute Care Hospital","Internal Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","AYDIN OZAN","M.D.","M",NULL,NULL
"1861451338","1932170750","413","930","11.21","28.568","General Acute Care Hospital","Family Medicine",NULL,"SHELBYVILLE HOSPITAL COMPANY LLC","JOSEPH RUPARD","M D","HOWARD",NULL,NULL
"1861451338","1396882205","108","200","28.23","40.345","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JOSEPH RUPARD","M D","HOWARD",NULL,NULL
"1861451338","1578591756","92","165","20.776","28.996","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL MARSHALL MEDICAL CENTER","JOSEPH RUPARD","M D","HOWARD",NULL,NULL
"1861451338","1164590386","79","110","36.945","59.907","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","JOSEPH RUPARD","M D","HOWARD",NULL,NULL
"1861451338","1861479545","116","258","15.756","30.243","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL","JOSEPH RUPARD","M D","HOWARD",NULL,NULL
"1417903378","1982650024","35","58","35.207","53.383","General Acute Care Hospital","Internal Medicine","Rheumatology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT LAGRONE","MD","P",NULL,NULL
"1417903378","1396882205","62","110","36.764","41.845","General Acute Care Hospital","Internal Medicine","Rheumatology","VANDERBILT UNIVERSITY MEDICAL CENTER","ROBERT LAGRONE","MD","P",NULL,NULL
"1417903378","1780778969","45","127","16.787","38.928","General Acute Care Hospital","Internal Medicine","Rheumatology","SAINT THOMAS WEST HOSPITAL","ROBERT LAGRONE","MD","P",NULL,NULL
"1417903378","1023055126","69","126","32.754","40.998","General Acute Care Hospital","Internal Medicine","Rheumatology","HCA HEALTH SERVICES OF TENNESSEE, INC.","ROBERT LAGRONE","MD","P",NULL,NULL
"1477598712","1396882205","38","73","28.329","39.909","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","GEORGE BOUNDS","M.D.","WILLIAM",NULL,"III"
"1477598712","1780778969","130","194","25.99","36.009","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","GEORGE BOUNDS","M.D.","WILLIAM",NULL,"III"
"1790736759","1396882205","385","445","7.485","22.724","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","JOSHUA BECKMAN","MD","A",NULL,NULL
"1720020761","1861479545","239","317","0","0","General Acute Care Hospital","Family Medicine",NULL,"MAURY REGIONAL HOSPITAL","WILLIAM MEEKER","M.D.","K.",NULL,NULL
"1831269406","1396882205","55","92","38.457","46.137","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","JAMES GARNER","MD","WILLIAM",NULL,"JR."
"1831269406","1164590386","152","234","31.556","36.502","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","JAMES GARNER","MD","WILLIAM",NULL,"JR."
"1427040021","1538114434","273","348","20.862","49.122","General Acute Care Hospital","Internal Medicine","Gastroenterology","HENDERSONVILLE HOSPITAL CORPORATION","MICHAEL DIAZ","M.D.","C","DR.",NULL
"1427040021","1447571658","203","248","9.899","36.909","General Acute Care Hospital","Internal Medicine","Gastroenterology","SUMNER REGIONAL MEDICAL CENTER LLC","MICHAEL DIAZ","M.D.","C","DR.",NULL
"1013936079","1396882205","76","120","30.233","34.417","General Acute Care Hospital","Internal Medicine","Hematology & Oncology","VANDERBILT UNIVERSITY MEDICAL CENTER","JIGAR SHAH","MD","KANUBHAI",NULL,NULL
"1861452138","1720032345","192","475","3.966","21.1","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","MARY MCELANEY","MD","AGNES",NULL,NULL
"1861452138","1023055126","60","66","46.455","55.612","General Acute Care Hospital","Internal Medicine","Pulmonary Disease","HCA HEALTH SERVICES OF TENNESSEE, INC.","MARY MCELANEY","MD","AGNES",NULL,NULL
"1023157195","1164590386","463","962","0.05","1.454","General Acute Care Hospital","Internal Medicine",NULL,"SAINT THOMAS RUTHERFORD HOSPITAL","VISHANT SHAH","MD",NULL,NULL,NULL
"1114961596","1982650024","74","132","24.326","35.646","General Acute Care Hospital","Internal Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","ASHOK MEHTA","M.D.","K","DR.",NULL
"1114961596","1396882205","25","60","21.233","24.722","General Acute Care Hospital","Internal Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","ASHOK MEHTA","M.D.","K","DR.",NULL
"1699734798","1396882205","72","111","44.297","41.338","General Acute Care Hospital","Family Medicine",NULL,"VANDERBILT UNIVERSITY MEDICAL CENTER","WILLIAM HALFORD","M.D.","DANIEL","DR.",NULL
"1699734798","1265445506","269","794","4.44","20.95","General Acute Care Hospital","Family Medicine",NULL,"WILLIAMSON COUNTY HOSPITAL DISTRICT","WILLIAM HALFORD","M.D.","DANIEL","DR.",NULL
"1275546061","1396882205","819","1278","18.358","35.916","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","VANDERBILT UNIVERSITY MEDICAL CENTER","ROB HOOD","MD","R","DR.",NULL
"1275546061","1265445506","47","75","41.133","49.871","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","WILLIAMSON COUNTY HOSPITAL DISTRICT","ROB HOOD","MD","R","DR.",NULL
"1801880737","1780778969","45","70","31.586","44.514","General Acute Care Hospital","Family Medicine",NULL,"SAINT THOMAS WEST HOSPITAL","JOHN ADEWUMI","M.D.","T.","DR.",NULL
"1801880737","1023055126","71","157","19.064","24.616","General Acute Care Hospital","Family Medicine",NULL,"HCA HEALTH SERVICES OF TENNESSEE, INC.","JOHN ADEWUMI","M.D.","T.","DR.",NULL
"1912060906","1932170750","124","200","38.03","47.331","General Acute Care Hospital","Internal Medicine","Cardiovascular Disease","SHELBYVILLE HOSPITAL COMPANY LLC","PETE FONG","MD","PITAYA","DR.",NULL
